,Category,Rating,Reviews,Type,Price,Content Rating,Android Ver,Update Days,Influence,Installs
0,ART_AND_DESIGN,4.1,159.0,0,0.0,Everyone,4,392.0,6.479891175930494,10000.0
2,ART_AND_DESIGN,4.7,87510.0,0,0.0,Everyone,4,186.0,12.92707086024589,5000000.0
3,ART_AND_DESIGN,4.5,215644.0,0,0.0,Teen,4,240.0,13.785461575604083,50000000.0
4,ART_AND_DESIGN,4.3,967.0,0,0.0,Everyone,4,228.0,8.332813518152811,100000.0
5,ART_AND_DESIGN,4.4,167.0,0,0.0,Everyone,2,679.0,6.599598353340971,50000.0
6,ART_AND_DESIGN,3.8,178.0,0,0.0,Everyone,4,283.0,6.516784617024425,50000.0
7,ART_AND_DESIGN,4.1,36815.0,0,0.0,Everyone,4,234.0,11.92464762351308,1000000.0
8,ART_AND_DESIGN,4.4,13791.0,0,0.0,Everyone,3,501.0,11.013376025398554,1000000.0
9,ART_AND_DESIGN,4.7,121.0,0,0.0,Everyone,4,215.0,6.343353054312754,10000.0
10,ART_AND_DESIGN,4.4,13880.0,0,0.0,Everyone,4,464.0,11.01980877498501,1000000.0
11,ART_AND_DESIGN,4.4,8788.0,0,0.0,Everyone,4,187.0,10.562746974428716,1000000.0
12,ART_AND_DESIGN,4.2,44829.0,0,0.0,Teen,4,307.0,12.145695055698825,10000000.0
13,ART_AND_DESIGN,4.6,4326.0,0,0.0,Everyone,4,222.0,9.898454910008054,100000.0
14,ART_AND_DESIGN,4.4,1518.0,0,0.0,Everyone,2,184.0,8.806753498879791,100000.0
15,ART_AND_DESIGN,3.2,55.0,0,0.0,Everyone,4,242.0,5.170483995038151,5000.0
16,ART_AND_DESIGN,4.7,3632.0,0,0.0,Everyone,4,187.0,9.745101248437196,500000.0
17,ART_AND_DESIGN,4.5,27.0,0,0.0,Everyone,2,453.0,4.799914262780603,10000.0
18,ART_AND_DESIGN,4.3,194216.0,0,0.0,Everyone,4,184.0,13.635341243434459,5000000.0
19,ART_AND_DESIGN,4.6,224399.0,0,0.0,Everyone,4,188.0,13.847237299787812,10000000.0
20,ART_AND_DESIGN,4.0,450.0,0,0.0,Everyone,4,289.0,7.495541943884256,100000.0
21,ART_AND_DESIGN,4.1,654.0,0,0.0,Everyone,4,320.0,7.894094325167461,100000.0
22,ART_AND_DESIGN,4.7,7699.0,0,0.0,Everyone 10+,4,206.0,10.496408237994062,500000.0
24,ART_AND_DESIGN,4.7,118.0,0,0.0,Everyone,4,211.0,6.318247133181678,50000.0
25,ART_AND_DESIGN,4.8,192.0,0,0.0,Everyone,3,284.0,6.826111289941626,10000.0
26,ART_AND_DESIGN,4.7,20260.0,0,0.0,Everyone,4,480.0,11.463966286518687,500000.0
27,ART_AND_DESIGN,4.1,203.0,0,0.0,Everyone,4,319.0,6.724192952752049,100000.0
28,ART_AND_DESIGN,3.9,136.0,0,0.0,Everyone,2,206.0,6.273631438871653,10000.0
29,ART_AND_DESIGN,4.1,223.0,0,0.0,Everyone,2,530.0,6.818158745170381,100000.0
30,ART_AND_DESIGN,4.2,1120.0,0,0.0,Everyone,4,206.0,8.456168489578463,100000.0
31,ART_AND_DESIGN,4.1,227.0,0,0.0,Everyone,2,248.0,6.835936991191665,50000.0
32,ART_AND_DESIGN,4.5,5035.0,0,0.0,Everyone,4,199.0,10.028246201928937,100000.0
33,ART_AND_DESIGN,4.2,1015.0,0,0.0,Everyone,4,393.0,8.35772841676521,100000.0
34,ART_AND_DESIGN,4.7,353.0,0,0.0,Teen,4,282.0,7.41403056564931,10000.0
35,ART_AND_DESIGN,3.8,564.0,0,0.0,Everyone,4,207.0,7.670055318230399,100000.0
37,ART_AND_DESIGN,4.1,36639.0,0,0.0,Everyone,2,204.0,11.91985549954946,5000000.0
38,ART_AND_DESIGN,4.7,158.0,0,0.0,Everyone,4,431.0,6.610157541742979,10000.0
39,ART_AND_DESIGN,4.0,591.0,0,0.0,Everyone,4,309.0,7.768110378525988,500000.0
40,ART_AND_DESIGN,4.2,117.0,0,0.0,Everyone,4,198.0,6.197258460087078,10000.0
41,ART_AND_DESIGN,4.5,176.0,0,0.0,Everyone,4,307.0,6.674561391814426,100000.0
43,ART_AND_DESIGN,3.8,2206.0,0,0.0,Everyone,4,294.0,9.033937266545788,100000.0
44,ART_AND_DESIGN,4.2,26.0,0,0.0,Everyone,4,396.0,4.693181063310805,10000.0
45,ART_AND_DESIGN,4.7,174531.0,0,0.0,Everyone,4,187.0,13.617420163992461,10000000.0
46,ART_AND_DESIGN,4.6,1070.0,0,0.0,Everyone,4,446.0,8.501470230951002,100000.0
47,ART_AND_DESIGN,4.2,85.0,0,0.0,Everyone,4,413.0,5.877735781779639,100000.0
48,ART_AND_DESIGN,4.3,845.0,0,0.0,Everyone,2,251.0,8.197951650056691,100000.0
49,AUTO_AND_VEHICLES,4.2,367.0,0,0.0,Everyone,4,269.0,7.340446373343893,100000.0
50,AUTO_AND_VEHICLES,4.0,1598.0,0,0.0,Everyone,4,192.0,8.76280248744611,1000000.0
51,AUTO_AND_VEHICLES,3.8,284.0,0,0.0,Everyone,4,192.0,6.983975304893546,100000.0
52,AUTO_AND_VEHICLES,4.6,17057.0,0,0.0,Everyone,V,188.0,11.270372259135922,1000000.0
53,AUTO_AND_VEHICLES,3.9,129.0,0,0.0,Everyone,4,192.0,6.220788957497273,100000.0
54,AUTO_AND_VEHICLES,4.3,542.0,0,0.0,Everyone,4,187.0,7.7538810241391625,100000.0
55,AUTO_AND_VEHICLES,4.9,10479.0,0,0.0,Everyone,4,200.0,10.846363738591522,100000.0
56,AUTO_AND_VEHICLES,4.4,805.0,0,0.0,Everyone,4,189.0,8.17244681834278,50000.0
57,AUTO_AND_VEHICLES,4.2,129.0,0,0.0,Everyone,4,192.0,6.294896929650995,100000.0
58,AUTO_AND_VEHICLES,4.0,1403.0,0,0.0,Everyone,2,1622.0,8.632662441222351,100000.0
59,AUTO_AND_VEHICLES,3.9,3971.0,0,0.0,Everyone,4,188.0,9.647749784266852,100000.0
60,AUTO_AND_VEHICLES,4.6,534.0,0,0.0,Everyone,4,210.0,7.806452142455244,10000.0
61,AUTO_AND_VEHICLES,4.9,7774.0,0,0.0,Everyone,4,215.0,10.54777531652875,100000.0
62,AUTO_AND_VEHICLES,4.3,38846.0,0,0.0,Everyone,4,190.0,12.025975413091595,1000000.0
63,AUTO_AND_VEHICLES,4.6,2431.0,0,0.0,Everyone,4,236.0,9.322114277811172,100000.0
64,AUTO_AND_VEHICLES,4.9,6090.0,0,0.0,Everyone,4,215.0,10.303638565820524,100000.0
65,AUTO_AND_VEHICLES,3.9,295.0,0,0.0,Everyone,4,188.0,7.047951909475421,10000.0
66,AUTO_AND_VEHICLES,4.0,190.0,0,0.0,Everyone,2,842.0,6.633318433280377,50000.0
67,AUTO_AND_VEHICLES,4.3,40211.0,0,0.0,Everyone,V,188.0,12.06051089171706,5000000.0
68,AUTO_AND_VEHICLES,3.9,356.0,0,0.0,Everyone,V,254.0,7.235907283987631,100000.0
69,AUTO_AND_VEHICLES,4.2,52530.0,0,0.0,Everyone,4,202.0,12.30422423923733,5000000.0
70,AUTO_AND_VEHICLES,4.8,116986.0,0,0.0,Everyone,4,185.0,13.238425466414476,5000000.0
71,AUTO_AND_VEHICLES,3.6,1379.0,0,0.0,Everyone,4,185.0,8.510047723255367,500000.0
72,AUTO_AND_VEHICLES,4.2,271920.0,0,0.0,Teen,5,207.0,13.94834770965932,10000000.0
73,AUTO_AND_VEHICLES,4.8,736.0,0,0.0,Everyone,2,189.0,8.16984603664272,100000.0
74,AUTO_AND_VEHICLES,4.8,7021.0,0,0.0,Everyone,4,191.0,10.425276854931093,500000.0
75,AUTO_AND_VEHICLES,4.6,197.0,0,0.0,Everyone,4,234.0,6.809260032233038,50000.0
76,AUTO_AND_VEHICLES,4.5,737.0,0,0.0,Everyone,4,240.0,8.10666528896561,100000.0
77,AUTO_AND_VEHICLES,4.3,3574.0,0,0.0,Everyone 10+,4,214.0,9.64005571841889,1000000.0
78,AUTO_AND_VEHICLES,4.5,994.0,0,0.0,Everyone,4,313.0,8.405814603432848,100000.0
79,AUTO_AND_VEHICLES,4.9,197136.0,0,0.0,Everyone,4,203.0,13.780884329981031,1000000.0
80,AUTO_AND_VEHICLES,3.9,142.0,0,0.0,Everyone,6,194.0,6.316803610736861,50000.0
81,AUTO_AND_VEHICLES,4.4,15168.0,0,0.0,Everyone,4,191.0,11.108547765419019,1000000.0
82,AUTO_AND_VEHICLES,4.0,2155.0,0,0.0,Everyone,5,188.0,9.061840363657739,500000.0
83,AUTO_AND_VEHICLES,4.3,138.0,0,0.0,Everyone,4,195.0,6.385868707856721,100000.0
84,AUTO_AND_VEHICLES,3.7,5414.0,0,0.0,Everyone,4,195.0,9.905076289824425,1000000.0
85,AUTO_AND_VEHICLES,4.4,21777.0,0,0.0,Everyone,V,183.0,11.470214186877167,1000000.0
86,AUTO_AND_VEHICLES,4.3,348.0,0,0.0,Everyone,2,189.0,7.310817502473991,100000.0
87,AUTO_AND_VEHICLES,3.2,250.0,0,0.0,Everyone,4,282.0,6.684611727667927,100000.0
88,AUTO_AND_VEHICLES,4.6,13372.0,0,0.0,Everyone,V,184.0,11.026974551035039,1000000.0
89,AUTO_AND_VEHICLES,4.6,7880.0,0,0.0,Everyone,V,269.0,10.498139486346973,100000.0
90,AUTO_AND_VEHICLES,4.5,3617.0,0,0.0,Everyone,4,263.0,9.697477628728372,100000.0
91,AUTO_AND_VEHICLES,3.7,4806.0,0,0.0,Everyone,4,187.0,9.785953235946593,1000000.0
92,AUTO_AND_VEHICLES,4.6,65786.0,0,0.0,Everyone,4,185.0,12.620218632213124,1000000.0
93,AUTO_AND_VEHICLES,4.6,31433.0,0,0.0,Everyone,4,185.0,11.881669878938391,1000000.0
94,AUTO_AND_VEHICLES,4.6,5097.0,0,0.0,Everyone,4,195.0,10.062463713835092,1000000.0
95,AUTO_AND_VEHICLES,4.0,1754.0,0,0.0,Everyone,4,246.0,8.855948534052018,500000.0
96,AUTO_AND_VEHICLES,4.4,2680.0,0,0.0,Everyone,4,320.0,9.375176614429119,500000.0
97,AUTO_AND_VEHICLES,4.0,1288.0,0,0.0,Everyone,4,288.0,8.54714026778419,100000.0
98,BEAUTY,4.7,18900.0,0,0.0,Everyone,5,185.0,11.394479709763747,500000.0
99,BEAUTY,4.9,49790.0,0,0.0,Everyone,4,451.0,12.40480464475281,1000000.0
100,BEAUTY,4.7,1150.0,0,0.0,Everyone,4,264.0,8.595079730073309,100000.0
101,BEAUTY,3.9,1739.0,0,0.0,Everyone,4,206.0,8.822042067489884,500000.0
102,BEAUTY,3.9,32090.0,0,0.0,Everyone,V,832.0,11.737276287239503,1000000.0
103,BEAUTY,4.2,2225.0,0,0.0,Everyone,4,340.0,9.142596719889664,500000.0
104,BEAUTY,4.6,4369.0,0,0.0,Everyone,4,193.0,9.908345732446485,100000.0
105,BEAUTY,4.3,8572.0,0,0.0,Everyone,4,269.0,10.514871379292984,1000000.0
106,BEAUTY,4.7,964.0,0,0.0,Everyone,4,227.0,8.418653803326558,50000.0
107,BEAUTY,4.7,42050.0,0,0.0,Everyone,5,243.0,12.194177174117106,1000000.0
108,BEAUTY,4.8,104.0,0,0.0,Everyone,4,222.0,6.213006817055218,10000.0
109,BEAUTY,4.2,17934.0,0,0.0,Everyone,V,509.0,11.229538156801315,1000000.0
110,BEAUTY,4.3,601.0,0,0.0,Everyone,4,246.0,7.8572099572347245,100000.0
111,BEAUTY,4.5,36.0,0,0.0,Everyone,4,192.0,5.087596335232384,10000.0
112,BEAUTY,4.1,187.0,0,0.0,Teen,4,194.0,6.642095590564849,50000.0
114,BEAUTY,4.2,30.0,0,0.0,Everyone,4,300.0,4.836281906951478,10000.0
115,BEAUTY,4.5,134.0,0,0.0,Everyone,4,339.0,6.401917196727186,10000.0
116,BEAUTY,4.4,74.0,0,0.0,Everyone,4,304.0,5.785669634128385,10000.0
117,BEAUTY,4.0,113715.0,0,0.0,Everyone,V,549.0,13.027744958278404,10000000.0
118,BEAUTY,4.1,3595.0,0,0.0,Everyone,4,255.0,9.59828624386541,500000.0
119,BEAUTY,4.1,9315.0,0,0.0,Everyone,4,439.0,10.550368256745951,1000000.0
120,BEAUTY,4.4,75.0,0,0.0,Everyone,4,473.0,5.799092654460526,50000.0
121,BEAUTY,4.6,38.0,0,0.0,Everyone,4,250.0,5.163642463221435,10000.0
122,BEAUTY,4.5,26834.0,0,0.0,Everyone,5,194.0,11.701502415926692,1000000.0
124,BEAUTY,3.9,2277.0,0,0.0,Everyone,4,206.0,9.09159061919934,500000.0
125,BEAUTY,4.4,2280.0,0,0.0,Everyone,4,265.0,9.213535262872702,500000.0
127,BEAUTY,4.6,184.0,0,0.0,Everyone,4,216.0,6.740992061104035,10000.0
128,BEAUTY,3.8,9.0,0,0.0,Everyone,4,241.0,3.5322256440685593,5000.0
131,BEAUTY,4.0,364.0,0,0.0,Everyone,4,255.0,7.283448228756631,100000.0
132,BEAUTY,4.3,18.0,0,0.0,Everyone,4,247.0,4.3489867805956814,5000.0
133,BEAUTY,4.5,473.0,0,0.0,Mature 17+,1,704.0,7.663172785268207,100000.0
135,BEAUTY,4.1,66.0,0,0.0,Everyone,4,304.0,5.600641715736687,10000.0
136,BEAUTY,3.7,3871.0,0,0.0,Everyone,4,188.0,9.569600970227826,1000000.0
137,BEAUTY,4.7,257.0,0,0.0,Everyone,4,545.0,7.096638593611233,50000.0
138,BEAUTY,4.2,62.0,0,0.0,Everyone,4,251.0,5.562218910334415,10000.0
140,BOOKS_AND_REFERENCE,4.5,1857.0,0,0.0,Everyone,4,184.0,9.030794958128979,50000.0
141,BOOKS_AND_REFERENCE,4.6,4478.0,0,0.0,Everyone 10+,4,552.0,9.93298810065375,100000.0
142,BOOKS_AND_REFERENCE,4.4,577550.0,0,0.0,Everyone,V,185.0,14.748154838641042,10000000.0
144,BOOKS_AND_REFERENCE,4.5,246315.0,0,0.0,Everyone,1,1297.0,13.918443880370322,10000000.0
147,BOOKS_AND_REFERENCE,4.5,418.0,0,0.0,Everyone,4,313.0,7.53955882930103,100000.0
148,BOOKS_AND_REFERENCE,4.4,22486.0,0,0.0,Teen,4,242.0,11.50225271323392,1000000.0
149,BOOKS_AND_REFERENCE,4.5,203130.0,0,0.0,Everyone,V,220.0,13.725678843924074,10000000.0
150,BOOKS_AND_REFERENCE,4.6,1435.0,0,0.0,Everyone,4,378.0,8.79497643168877,500000.0
151,BOOKS_AND_REFERENCE,4.8,116507.0,0,0.0,Teen,4,186.0,13.234322553933566,1000000.0
152,BOOKS_AND_REFERENCE,3.9,1433233.0,0,0.0,Teen,V,184.0,15.536419842681168,1000000000.0
153,BOOKS_AND_REFERENCE,4.6,90468.0,0,0.0,Everyone,2,252.0,12.938807779494752,5000000.0
154,BOOKS_AND_REFERENCE,4.2,860.0,0,0.0,Everyone,4,201.0,8.192016914536875,100000.0
156,BOOKS_AND_REFERENCE,4.7,967.0,0,0.0,Everyone,4,183.0,8.421761004169307,500000.0
158,BOOKS_AND_REFERENCE,4.3,17506.0,0,0.0,Everyone,4,198.0,11.2289139809919,1000000.0
159,BOOKS_AND_REFERENCE,3.3,1862.0,0,0.0,Everyone,4,282.0,8.723328926309447,1000000.0
160,BOOKS_AND_REFERENCE,4.6,2084.0,0,0.0,Everyone,2,262.0,9.168100706368307,500000.0
161,BOOKS_AND_REFERENCE,4.8,47303.0,0,0.0,Everyone,4,246.0,12.332944915329739,1000000.0
164,BOOKS_AND_REFERENCE,4.1,85842.0,0,0.0,Everyone,4,223.0,12.771250649904651,5000000.0
165,BOOKS_AND_REFERENCE,4.6,7831.0,0,0.0,Teen,4,214.0,10.491901798245987,100000.0
166,BOOKS_AND_REFERENCE,4.1,91615.0,0,0.0,Mature 17+,4,219.0,12.836337266424538,5000000.0
167,BOOKS_AND_REFERENCE,4.6,4620.0,0,0.0,Everyone,4,437.0,9.964206287570834,500000.0
168,BOOKS_AND_REFERENCE,4.7,21336.0,0,0.0,Everyone,3,228.0,11.515713574577862,1000000.0
169,BOOKS_AND_REFERENCE,4.5,26875.0,0,0.0,Everyone,4,186.0,11.703029162206239,500000.0
170,BOOKS_AND_REFERENCE,3.9,1778.0,0,0.0,Mature 17+,2,1571.0,8.84422096920945,500000.0
171,BOOKS_AND_REFERENCE,4.4,2709.0,0,0.0,Everyone,4,207.0,9.38593938300931,1000000.0
172,BOOKS_AND_REFERENCE,4.3,64513.0,0,0.0,Everyone,V,187.0,12.533237055562427,5000000.0
173,BOOKS_AND_REFERENCE,4.2,8342.0,0,0.0,Everyone,7,524.0,10.464142800046213,10000000.0
174,BOOKS_AND_REFERENCE,4.5,527.0,0,0.0,Everyone,4,309.0,7.771277945317636,100000.0
175,BOOKS_AND_REFERENCE,4.4,1322.0,0,0.0,Everyone,4,251.0,8.668505561335847,100000.0
176,BOOKS_AND_REFERENCE,3.4,1680.0,0,0.0,Everyone,4,897.0,8.65032450401942,100000.0
177,BOOKS_AND_REFERENCE,4.9,2739.0,0,0.0,Everyone,3,201.0,9.50458337437966,50000.0
178,BOOKS_AND_REFERENCE,4.6,1065.0,0,0.0,Everyone,3,232.0,8.496786381638575,500000.0
179,BOOKS_AND_REFERENCE,4.4,233757.0,0,0.0,Everyone,V,278.0,13.843641934150824,10000000.0
181,BOOKS_AND_REFERENCE,4.4,8788.0,0,0.0,Everyone,4,190.0,10.562746974428716,1000000.0
182,BOOKS_AND_REFERENCE,4.4,51269.0,0,0.0,Everyone,4,199.0,12.326446100928168,1000000.0
183,BOOKS_AND_REFERENCE,4.4,30105.0,0,0.0,Everyone,4,189.0,11.794051090822764,1000000.0
184,BOOKS_AND_REFERENCE,3.5,156.0,0,0.0,Everyone,2,353.0,6.302618975744905,500000.0
187,BUSINESS,4.1,16129.0,0,0.0,Everyone,V,188.0,11.099361146627444,10000000.0
188,BUSINESS,4.3,674730.0,0,0.0,Everyone,V,258.0,14.880682912532844,50000000.0
189,BUSINESS,4.4,1254730.0,0,0.0,Everyone,V,184.0,15.524035508884197,10000000.0
190,BUSINESS,4.3,85185.0,0,0.0,Everyone,5,201.0,12.81119566367916,5000000.0
191,BUSINESS,4.3,32584.0,0,0.0,Everyone,V,275.0,11.850191672027766,1000000.0
192,BUSINESS,4.1,217730.0,0,0.0,Everyone,V,307.0,13.701998015756626,50000000.0
193,BUSINESS,4.4,70991.0,0,0.0,Everyone,4,194.0,12.651912928349489,5000000.0
194,BUSINESS,4.3,1002861.0,0,0.0,Everyone,4,185.0,15.276982495792646,100000000.0
195,BUSINESS,3.9,16589.0,0,0.0,Everyone,4,234.0,11.077471657227877,1000000.0
196,BUSINESS,4.8,148945.0,0,0.0,Everyone,5,199.0,13.479948307180331,1000000.0
198,BUSINESS,4.4,62272.0,0,0.0,Everyone,4,222.0,12.520871706469892,10000000.0
199,BUSINESS,4.0,8941.0,0,0.0,Everyone,4,187.0,10.48469707985521,5000000.0
200,BUSINESS,4.3,46353.0,0,0.0,Everyone,1,1026.0,12.202656316518045,1000000.0
202,BUSINESS,4.2,88073.0,0,0.0,Everyone,V,209.0,12.821005820321545,10000000.0
203,BUSINESS,4.5,67000.0,0,0.0,Everyone,4,201.0,12.616525295149378,1000000.0
204,BUSINESS,4.2,159872.0,0,0.0,Everyone,V,187.0,13.417213299334518,10000000.0
205,BUSINESS,4.2,30847.0,0,0.0,Everyone,4,360.0,11.771879305161704,5000000.0
206,BUSINESS,4.6,188841.0,0,0.0,Everyone,4,227.0,13.674716973629495,5000000.0
207,BUSINESS,4.1,11622.0,0,0.0,Everyone,V,192.0,10.771642106345313,5000000.0
208,BUSINESS,4.6,95912.0,0,0.0,Everyone,V,188.0,12.997242686882538,5000000.0
209,BUSINESS,3.1,4034.0,0,0.0,Everyone,2,1241.0,9.433915830005258,100000.0
210,BUSINESS,3.9,45964.0,0,0.0,Everyone,4,200.0,12.096590313513126,1000000.0
211,BUSINESS,4.3,14955.0,0,0.0,Everyone,V,188.0,11.071415993763566,1000000.0
212,BUSINESS,4.1,6903.0,0,0.0,Everyone,4,208.0,10.250698352413737,1000000.0
213,BUSINESS,4.4,31614.0,0,0.0,Everyone,4,198.0,11.842959880361557,10000000.0
214,BUSINESS,4.1,23055.0,0,0.0,Everyone,V,240.0,11.456624918351068,5000000.0
216,BUSINESS,4.5,207372.0,0,0.0,Everyone,4,185.0,13.746346957618266,5000000.0
217,BUSINESS,4.4,1225.0,0,0.0,Everyone,4,186.0,8.592300663903043,100000.0
218,BUSINESS,4.4,380837.0,0,0.0,Everyone,4,214.0,14.331731281969006,10000000.0
219,BUSINESS,4.3,10600.0,0,0.0,Everyone,4,186.0,10.727224302799675,1000000.0
220,BUSINESS,4.4,74359.0,0,0.0,Everyone,4,191.0,12.698264534578799,1000000.0
221,BUSINESS,4.6,822.0,0,0.0,Everyone,4,240.0,8.237796698551229,100000.0
222,BUSINESS,4.2,80805.0,0,0.0,Everyone,4,342.0,12.734878649072066,5000000.0
223,BUSINESS,4.4,2287.0,0,0.0,Everyone,2,314.0,9.216600734946997,1000000.0
224,BUSINESS,4.7,4162.0,0,0.0,Everyone,4,194.0,9.881313515669593,100000.0
225,BUSINESS,3.8,14760.0,0,0.0,Everyone,7,368.0,10.934677164886804,50000000.0
226,BUSINESS,3.9,23243.0,0,0.0,Everyone,V,223.0,11.414735843550028,5000000.0
228,BUSINESS,4.3,8978.0,0,0.0,Everyone,V,193.0,10.561147442041394,1000000.0
230,BUSINESS,4.4,42492.0,0,0.0,Everyone,V,207.0,12.13867564282412,1000000.0
231,BUSINESS,4.7,286897.0,0,0.0,Everyone,3,614.0,14.11444105402571,10000000.0
232,BUSINESS,4.5,103755.0,0,0.0,Everyone,4,207.0,13.05386502647907,10000000.0
233,BUSINESS,4.2,46505.0,0,0.0,Everyone,4,185.0,12.18239963796589,1000000.0
234,BUSINESS,4.7,11442.0,1,4.99,Everyone,4,315.0,10.892608583544487,100000.0
235,BUSINESS,4.8,10295.0,1,4.99,Everyone,3,663.0,10.808029537375734,100000.0
237,BUSINESS,4.2,296.0,0,0.0,Everyone,4,233.0,7.125443979613383,50000.0
241,BUSINESS,4.1,1802.0,0,0.0,Everyone,4,291.0,8.907639411878545,100000.0
242,BUSINESS,3.8,1383.0,0,0.0,Everyone,5,206.0,8.567011398397097,100000.0
243,BUSINESS,4.3,23175.0,0,0.0,Everyone,4,205.0,11.509444413133572,1000000.0
244,BUSINESS,3.8,5868.0,0,0.0,Everyone,4,215.0,10.012270205995213,500000.0
245,BUSINESS,3.5,2111.0,0,0.0,Everyone,V,188.0,8.907680016343688,100000.0
246,BUSINESS,4.1,5448.0,0,0.0,Everyone,5,193.0,10.013990821539611,500000.0
247,BUSINESS,4.6,4159.0,0,0.0,Everyone,4,198.0,9.859086243237961,500000.0
248,BUSINESS,4.3,20815.0,0,0.0,Everyone,5,192.0,11.402044182328593,1000000.0
249,BUSINESS,4.5,78662.0,0,0.0,Everyone,4,355.0,12.776992868322392,1000000.0
250,BUSINESS,4.1,7149.0,0,0.0,Everyone,4,187.0,10.285714739477115,1000000.0
251,BUSINESS,4.5,3079.0,0,0.0,Everyone,4,185.0,9.536437544700775,100000.0
252,BUSINESS,4.6,5800.0,0,0.0,Everyone,4,185.0,10.19166950002956,100000.0
253,BUSINESS,4.0,6989.0,0,0.0,Everyone,4,202.0,10.23838712459702,1000000.0
254,BUSINESS,4.2,16422.0,0,0.0,Everyone,4,186.0,11.141461703558058,1000000.0
255,BUSINESS,4.4,108741.0,0,0.0,Everyone,4,198.0,13.078328727829772,10000000.0
257,BUSINESS,4.0,624.0,0,0.0,Everyone,5,318.0,7.822444729489319,100000.0
258,BUSINESS,4.2,1661.0,0,0.0,Everyone,4,185.0,8.850259634902617,100000.0
259,BUSINESS,4.2,97702.0,0,0.0,Everyone,V,207.0,12.92476183393974,5000000.0
260,BUSINESS,4.1,308.0,0,0.0,Everyone,4,250.0,7.141086756683837,50000.0
262,BUSINESS,3.8,5211.0,0,0.0,Everyone,4,188.0,9.893528121641555,1000000.0
263,BUSINESS,3.9,1058.0,0,0.0,Everyone,5,219.0,8.325112165553845,500000.0
264,BUSINESS,3.9,78172.0,0,0.0,Everyone,V,185.0,12.627643359285567,10000000.0
294,BUSINESS,4.4,51510.0,0,0.0,Everyone,V,185.0,12.331135783483846,5000000.0
295,BUSINESS,4.5,413.0,0,0.0,Everyone,5,193.0,7.527524989737307,10000.0
298,COMICS,4.6,24005.0,0,0.0,Adults only 18+,4,214.0,11.61207372446009,500000.0
299,COMICS,4.7,57106.0,0,0.0,Teen,4,195.0,12.50022697764883,1000000.0
300,COMICS,4.7,2249.0,0,0.0,Everyone,4,444.0,9.265803460675329,500000.0
301,COMICS,4.8,516.0,0,0.0,Everyone,4,184.0,7.8147226833954075,50000.0
302,COMICS,3.9,834.0,0,0.0,Mature 17+,4,186.0,8.087209955494348,50000.0
303,COMICS,4.1,1010.0,0,0.0,Mature 17+,4,211.0,8.328692583545568,50000.0
304,COMICS,4.4,238970.0,0,0.0,Teen,5,209.0,13.865697840946638,1000000.0
305,COMICS,4.6,302.0,0,0.0,Teen,4,215.0,7.236483320869919,10000.0
306,COMICS,4.5,438.0,0,0.0,Everyone,2,403.0,7.58629630715272,10000.0
307,COMICS,4.7,73.0,0,0.0,Everyone,4,195.0,5.838021949864404,10000.0
308,COMICS,4.4,39.0,0,0.0,Everyone 10+,4,215.0,5.145166187053862,10000.0
309,COMICS,4.5,144.0,0,0.0,Everyone,4,199.0,6.473890696352274,10000.0
310,COMICS,3.9,2181.0,0,0.0,Teen,4,335.0,9.04851531933723,100000.0
311,COMICS,3.2,93965.0,0,0.0,Teen,4,215.0,12.613828461296382,5000000.0
313,COMICS,4.1,12088.0,0,0.0,Mature 17+,4,212.0,10.810955477662837,1000000.0
314,COMICS,4.5,314.0,0,0.0,Everyone,4,256.0,7.253470382684528,100000.0
316,COMICS,4.2,15194.0,0,0.0,Teen,4,199.0,11.06374041735249,1000000.0
317,COMICS,3.7,22551.0,0,0.0,Teen,4,194.0,11.331867509495757,1000000.0
318,COMICS,4.5,29839.0,0,0.0,Teen,4,187.0,11.807648938468086,1000000.0
319,COMICS,4.6,279.0,0,0.0,Everyone,4,412.0,7.157268085316415,100000.0
320,COMICS,4.5,564387.0,0,0.0,Everyone,V,213.0,14.74757286216209,5000000.0
322,COMICS,4.7,1677.0,0,0.0,Everyone,4,253.0,8.972324270539222,100000.0
323,COMICS,4.4,757.0,0,0.0,Teen,4,255.0,8.110967794361665,10000.0
324,COMICS,3.5,115.0,0,0.0,Mature 17+,5,205.0,5.997695096858618,10000.0
326,COMICS,4.5,9952.0,0,0.0,Everyone 10+,4,187.0,10.709606211755235,500000.0
327,COMICS,4.4,18814.0,0,0.0,Mature 17+,V,188.0,11.323961093456113,1000000.0
328,COMICS,4.2,21.0,0,0.0,Everyone,4,309.0,4.4796069630127455,5000.0
329,COMICS,5.0,15.0,0,0.0,Everyone,4,222.0,4.31748811353631,1000.0
330,COMICS,4.4,51981.0,0,0.0,Everyone,2,186.0,12.340238087103172,5000000.0
331,COMICS,4.7,3596.0,0,0.0,Teen,4,232.0,9.735139904307523,10000.0
332,COMICS,4.4,1006.0,0,0.0,Everyone,4,184.0,8.3953418915839,50000.0
333,COMICS,4.4,5968.0,0,0.0,Everyone,4,251.0,10.175771682807813,1000000.0
334,COMICS,4.6,4895.0,0,0.0,Everyone,4,185.0,10.02202585845966,100000.0
336,COMMUNICATION,4.4,69119316.0,0,0.0,Everyone,V,184.0,19.532949327501992,1000000000.0
337,COMMUNICATION,4.3,125257.0,0,0.0,Teen,4,242.0,13.196737928308492,10000000.0
